學年度,設立別,學校類別,學校統計處代碼,學校名稱,學校財團法人名稱,類別,性別,姓名,屆數,任期起迄年月日
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,沈國榮,8,2017/12/29~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,林柏榕,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,女,林麗英,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,武奎亦,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,女,張淑暖,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,陳長琪,8,2016/12/09~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,楊天生,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,楊文欣,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,楊文璽,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,女,楊張美智,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,女,楊瓊瓔,8,2016/05/30~2020/05/29
107,私立,技專校院,1018,朝陽科技大學,朝陽科技大學,董事,男,簡肇涵,8,2016/05/30~2020/05/29
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,監察人,女,吳佩燕, ,2015/01/19~2019/01/18
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,女,王伊忱,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,吳俊仁,18,2018/07/04~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,女,李惠娥,18,2018/07/04~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,張文宇,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,許勝雄,18,2017/06/21~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳田原,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳田植,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳垣崇,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳建志,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳建東,18,2016/07/22~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,賴文德,18,2018/07/04~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,魏福全,18,2017/06/06~2020/07/21
107,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,蘇榮茂,18,2016/07/22~2020/07/21
107,私立,一般大學,1020,南華大學,財團法人南華大學,監察人,男,鄭添原, ,2014/12/27~2018/12/26
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,心培,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,方希聖,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,吳素真,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,星雲,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,胡佳君,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,張優理,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,陳淑娉,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,曾美嘉,9,2017/04/02~2021/04/01
107,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,鄭石岩,9,2017/04/02~2021/04/01
107,私立,一般大學,1021,真理大學,財團法人真理大學,監察人,男,郭重國, ,2015/01/03~2019/01/02
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,王敏慧,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,林博彥,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,徐純慧,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,張愛鈴,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,張樹生,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,莊恩中,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,陳清義,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,陳惠玲,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,楊國誠,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,潘秀妲,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,鄭仁和,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,鄭文仁,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,鄭忠仁,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,簡安硌,18,2018/06/11~2022/06/10
107,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,簡慶懿,18,2018/06/11~2022/06/10
107,私立,一般大學,1022,大同大學,財團法人大同大學,監察人,男,許文剛, ,2016/01/31~2020/01/30
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,李良德,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,李龍達,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,沈柏延,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,女,林郭文艷,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,林蔚山,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,施純事,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,洪賑城,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,唐遠生,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,張永吉,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,張德雄,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,許孟祺,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,陳伯尹,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,陳國舜,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,楊浩二,18,2018/01/18~2022/01/17
107,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,歐添發,18,2018/01/18~2022/01/17
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,監察人,男,吳樹民,15,2018/05/12~2022/05/11
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,監察人,男,林隆義,15,2018/11/23~2022/11/22
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,吳中和,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,吳亮宏,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,吳英辰,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,辛忠道,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,女,侯金英,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,侯博明,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,侯博義,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,侯博裕,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,張信雄,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,張麗堂,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,莊南田,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,莊英男,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,陳由賢,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,陳立賢,15,2018/01/31~2022/01/30
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺科技大學,董事,男,羅智先,15,2018/01/31~2022/01/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,監察人,男,林華生,2,2015/07/25~2019/07/24
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,毛齊武,16,2018/04/12~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,吳永茂,16,2016/10/01~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,女,李天琪,16,2016/10/01~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,李天鐸,16,2016/10/01~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,女,幸曼玲,16,2016/10/01~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,郭南宏,16,2016/10/01~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,陳光偉,16,2017/02/22~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,曾韋龍,16,2016/10/01~2020/09/30
107,私立,技專校院,1024,崑山科技大學,崑山科技大學,董事,男,黃陽明,16,2018/03/21~2020/09/30
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,監察人,男,嚴俊雄,17,2018/01/01~2021/12/31
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,王昭雄,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,女,王素敏,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,田博元,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,吳安邦,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,杜金池,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,林東龍,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,馬哲儒,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,張崑雄,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,郭人鳳,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,男,陳世和,17,2016/02/21~2020/02/20
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人嘉南藥理大學,董事,女,薛淑惠,17,2016/02/21~2020/02/20
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,監察人,男,王立綱,7,2017/04/19~2021/04/18
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,監察人,男,陳哲生,7,2016/02/15~2020/02/14
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,監察人,男,董偉群,7,2017/12/20~2021/12/19
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,方大和,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,王天佑,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,王永寧,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,左偉國,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,朱元祥,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,李娟,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,李裕滄,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,尚德一,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,涂碧雲,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,張秉哲,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,張麗芸,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,陳幸蕙,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,陳昭伶,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,傅德偉,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,劉中孚,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,劉永寧,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,男,魏為洸,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,嚴沈秉傑,7,2017/05/23~2021/05/22
107,私立,技專校院,1026,樹德科技大學,樹德科技大學,董事,女,龔于珍,7,2017/05/23~2021/05/22
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,慈濟學校財團法人,監察人,女,李鈴蘭, ,2018/09/03~2022/09/02
107,私立,一般大學,1027,慈濟學校財團法人慈濟大學,慈濟學校財團法人,監察人,女,林素雲, ,2018/09/03~2022/09/02
