學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
108,私立,技專校院,1060,南開科技大學,碩士在職專班,92,30,62
108,私立,技專校院,1060,南開科技大學,附設進專,149,77,72
108,私立,技專校院,1060,南開科技大學,附設進院,127,67,60
108,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),3712,2528,1184
108,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),1154,844,310
108,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),205,161,44
108,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,105,80,25
108,私立,技專校院,1061,中華學校財團法人中華科技大學,附設進專,176,89,87
108,私立,技專校院,1062,僑光科技大學,學士班(日間),6452,2618,3834
108,私立,技專校院,1062,僑光科技大學,學士班(進修),4520,2530,1990
108,私立,技專校院,1062,僑光科技大學,碩士班(日間),54,26,28
108,私立,技專校院,1062,僑光科技大學,碩士在職專班,30,18,12
108,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),1980,992,988
108,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),1898,877,1021
108,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),141,68,73
108,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,206,127,79
108,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),14,3,11
108,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,1857,252,1605
108,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),3065,1186,1879
108,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),1385,366,1019
108,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),115,45,70
108,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,190,57,133
108,私立,技專校院,1064,美和學校財團法人美和科技大學,附設進專,158,83,75
108,私立,技專校院,1064,美和學校財團法人美和科技大學,附設進院,594,251,343
108,私立,技專校院,1065,吳鳳科技大學,五專,3,0,3
108,私立,技專校院,1065,吳鳳科技大學,學士班(日間),3266,2268,998
108,私立,技專校院,1065,吳鳳科技大學,學士班(進修),843,609,234
108,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),53,33,20
108,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,64,34,30
108,私立,技專校院,1065,吳鳳科技大學,附設進專,245,148,97
108,私立,技專校院,1065,吳鳳科技大學,附設進院,708,307,401
108,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),185,83,102
108,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),2555,1209,1346
108,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),1193,515,678
108,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),149,53,96
108,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,56,20,36
108,私立,技專校院,1066,環球學校財團法人環球科技大學,附設進專,237,72,165
108,私立,技專校院,1066,環球學校財團法人環球科技大學,附設進院,113,35,78
108,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),1224,605,619
108,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(進修),270,162,108
108,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,碩士班(日間),45,18,27
108,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),1405,849,556
108,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(進修),1580,745,835
108,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士班(日間),26,14,12
108,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士在職專班,50,33,17
108,私立,技專校院,1068,中州學校財團法人中州科技大學,附設進專,112,19,93
108,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),3244,2233,1011
108,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),1276,1132,144
108,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),58,36,22
108,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士在職專班,6,6,0
108,私立,技專校院,1069,修平學校財團法人修平科技大學,附設進專,101,82,19
108,私立,技專校院,1069,修平學校財團法人修平科技大學,附設進院,385,256,129
108,私立,技專校院,1070,長庚學校財團法人長庚科技大學,五專,119,7,112
108,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),4970,552,4418
108,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),1160,89,1071
108,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),59,3,56
108,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,129,2,127
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),12,10,2
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,1227,850,377
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),7200,4449,2751
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),851,631,220
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),88,72,16
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,附設進專,480,233,247
108,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,附設進院,535,269,266
108,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,408,233,175
108,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),403,252,151
108,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),343,238,105
108,私立,技專校院,1072,大華學校財團法人敏實科技大學,碩士班(日間),3,3,0
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,698,271,427
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),5666,2438,3228
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),1044,432,612
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),59,29,30
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,96,47,49
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,附設進專,294,152,142
108,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,附設進院,573,232,341
108,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,1611,277,1334
108,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),5460,1381,4079
108,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),2021,674,1347
108,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),175,46,129
108,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,54,11,43
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),242,117,125
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,587,504,83
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),1841,1133,708
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),1254,718,536
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),39,30,9
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,73,52,21
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,附設進專,29,16,13
108,私立,技專校院,1076,華夏學校財團法人華夏科技大學,附設進院,53,33,20
108,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,二專(日間),21,9,12
108,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,五專,1304,170,1134
108,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(日間),1603,562,1041
108,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(進修),99,6,93
108,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,碩士班(日間),37,19,18
108,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,附設進院,72,4,68
108,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,1578,330,1248
108,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),6481,1993,4488
108,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),3204,1264,1940
108,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士班(日間),49,10,39
108,私立,技專校院,1078,致理學校財團法人致理科技大學,碩士在職專班,57,18,39
108,私立,技專校院,1078,致理學校財團法人致理科技大學,附設進專,2,1,1
108,私立,技專校院,1078,致理學校財團法人致理科技大學,附設進院,2,2,0
108,私立,一般大學,1079,康寧學校財團法人康寧大學,二專(進修),204,45,159
108,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,2814,645,2169
108,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),342,121,221
108,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(進修),175,69,106
108,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士班(日間),50,17,33
108,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,56,18,38
108,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,二專(進修),100,46,54
108,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,1226,740,486
108,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),2320,1383,937
108,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),2086,1302,784
108,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,1009,462,547
108,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),933,517,416
108,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(進修),156,74,82
108,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士班(日間),102,45,57
108,私立,技專校院,1081,東方學校財團法人東方設計大學,碩士在職專班,41,15,26
108,私立,技專校院,1081,東方學校財團法人東方設計大學,博士班,32,14,18
108,私立,技專校院,1081,東方學校財團法人東方設計大學,附設進專,279,145,134
108,私立,技專校院,1081,東方學校財團法人東方設計大學,附設進院,305,153,152
108,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,84,39,45
108,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),1854,833,1021
108,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),76,40,36
108,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,附設進專,462,276,186
108,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,附設進院,473,242,231
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),54,53,1
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),123,112,11
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,943,583,360
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),2827,1596,1231
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),357,139,218
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),136,70,66
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,附設進專,22,11,11
108,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,附設進院,29,7,22
108,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),635,350,285
108,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),83,41,42
108,私立,技專校院,1148,大漢技術學院,二專(進修),164,89,75
108,私立,技專校院,1148,大漢技術學院,學士班(日間),282,165,117
108,私立,技專校院,1148,大漢技術學院,學士班(進修),552,340,212
108,私立,技專校院,1148,大漢技術學院,碩士班(日間),77,50,27
