,學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,學制,輔系人次
,103,1,私立,一般大學,1001,東海大學,外國語文學系,學士班(日間),54
,103,1,私立,一般大學,1001,東海大學,日本語言文化學系,學士班(日間),16
,103,1,私立,一般大學,1001,東海大學,歷史學系,學士班(日間),12
,103,1,私立,一般大學,1001,東海大學,哲學系,學士班(日間),15
,103,1,私立,一般大學,1001,東海大學,工業設計學系,學士班(日間),1
,103,1,私立,一般大學,1001,東海大學,經濟學系,學士班(日間),51
,103,1,私立,一般大學,1001,東海大學,政治學系,學士班(日間),16
,103,1,私立,一般大學,1001,東海大學,社會學系,學士班(日間),17
,103,1,私立,一般大學,1001,東海大學,行政管理暨政策學系,學士班(日間),10
,103,1,私立,一般大學,1001,東海大學,會計學系,學士班(日間),1
,103,1,私立,一般大學,1001,東海大學,企業管理學系,學士班(日間),18
,103,1,私立,一般大學,1001,東海大學,國際經營與貿易學系,學士班(日間),21
,103,1,私立,一般大學,1001,東海大學,財務金融學系,學士班(日間),11
,103,1,私立,一般大學,1001,東海大學,法律學系,學士班(日間),14
,103,1,私立,一般大學,1001,東海大學,法律學系,學士班(進修),6
,103,1,私立,一般大學,1001,東海大學,生命科學系,學士班(日間),7
,103,1,私立,一般大學,1001,東海大學,化學系,學士班(日間),1
,103,1,私立,一般大學,1001,東海大學,應用物理學系,學士班(日間),7
,103,1,私立,一般大學,1001,東海大學,應用數學系,學士班(日間),12
,103,1,私立,一般大學,1001,東海大學,統計學系,學士班(日間),14
,103,1,私立,一般大學,1001,東海大學,資訊管理學系,學士班(日間),7
,103,1,私立,一般大學,1001,東海大學,電機工程學系,學士班(日間),2
,103,1,私立,一般大學,1001,東海大學,資訊工程學系,學士班(日間),3
,103,1,私立,一般大學,1001,東海大學,化學工程與材料工程學系,學士班(日間),3
,103,1,私立,一般大學,1001,東海大學,工業工程與經營資訊學系,學士班(日間),3
,103,1,私立,一般大學,1001,東海大學,環境科學與工程學系,學士班(日間),7
,103,1,私立,一般大學,1001,東海大學,建築學系,學士班(日間),1
,103,1,私立,一般大學,1001,東海大學,景觀學系,學士班(日間),2
,103,1,私立,一般大學,1001,東海大學,畜產與生物科技學系,學士班(日間),3
,103,1,私立,一般大學,1001,東海大學,食品科學系,學士班(日間),6
,103,1,私立,一般大學,1001,東海大學,社會工作學系,學士班(日間),3
,103,1,私立,一般大學,1001,東海大學,餐旅管理學系,學士班(日間),1
,103,1,私立,一般大學,1002,輔仁大學,體育學系,學士班(日間),51
,103,1,私立,一般大學,1002,輔仁大學,應用美術學系,學士班(日間),9
,103,1,私立,一般大學,1002,輔仁大學,應用美術學系,學士班(進修),1
,103,1,私立,一般大學,1002,輔仁大學,音樂學系,學士班(日間),2
,103,1,私立,一般大學,1002,輔仁大學,藝術與文化創意學士學位學程,學士班(進修),10
,103,1,私立,一般大學,1002,輔仁大學,中國文學系,學士班(日間),94
,103,1,私立,一般大學,1002,輔仁大學,中國文學系,學士班(進修),18
,103,1,私立,一般大學,1002,輔仁大學,英國語文學系,學士班(日間),54
,103,1,私立,一般大學,1002,輔仁大學,英國語文學系,學士班(進修),30
,103,1,私立,一般大學,1002,輔仁大學,法國語文學系,學士班(日間),56
,103,1,私立,一般大學,1002,輔仁大學,德語語文學系,學士班(日間),85
,103,1,私立,一般大學,1002,輔仁大學,西班牙語文學系,學士班(日間),60
,103,1,私立,一般大學,1002,輔仁大學,日本語文學系,學士班(日間),113
,103,1,私立,一般大學,1002,輔仁大學,日本語文學系,學士班(進修),11
,103,1,私立,一般大學,1002,輔仁大學,義大利語文學系,學士班(日間),63
,103,1,私立,一般大學,1002,輔仁大學,宗教學系,學士班(日間),43
,103,1,私立,一般大學,1002,輔仁大學,宗教學系,學士班(進修),4
,103,1,私立,一般大學,1002,輔仁大學,天主教研修學士學位學程,學士班(日間),14
,103,1,私立,一般大學,1002,輔仁大學,歷史學系,學士班(日間),107
,103,1,私立,一般大學,1002,輔仁大學,歷史學系,學士班(進修),10
,103,1,私立,一般大學,1002,輔仁大學,哲學系,學士班(日間),59
,103,1,私立,一般大學,1002,輔仁大學,哲學系,學士班(進修),2
,103,1,私立,一般大學,1002,輔仁大學,經濟學系,學士班(日間),38
,103,1,私立,一般大學,1002,輔仁大學,經濟學系,學士班(進修),5
,103,1,私立,一般大學,1002,輔仁大學,社會學系,學士班(日間),48
,103,1,私立,一般大學,1002,輔仁大學,心理學系,學士班(日間),31
,103,1,私立,一般大學,1002,輔仁大學,臨床心理學系,學士班(日間),15
,103,1,私立,一般大學,1002,輔仁大學,大眾傳播學士學位學程,學士班(進修),10
,103,1,私立,一般大學,1002,輔仁大學,新聞傳播學系,學士班(日間),82
,103,1,私立,一般大學,1002,輔仁大學,影像傳播學系,學士班(日間),46
,103,1,私立,一般大學,1002,輔仁大學,圖書資訊學系,學士班(日間),51
,103,1,私立,一般大學,1002,輔仁大學,圖書資訊學系,學士班(進修),2
,103,1,私立,一般大學,1002,輔仁大學,廣告傳播學系,學士班(日間),36
,103,1,私立,一般大學,1002,輔仁大學,商業管理學士學位學程,學士班(進修),4
,103,1,私立,一般大學,1002,輔仁大學,會計學系,學士班(日間),13
,103,1,私立,一般大學,1002,輔仁大學,企業管理學系,學士班(日間),73
,103,1,私立,一般大學,1002,輔仁大學,金融與國際企業學系,學士班(日間),69
,103,1,私立,一般大學,1002,輔仁大學,法律學系,學士班(日間),43
,103,1,私立,一般大學,1002,輔仁大學,法律學系,學士班(進修),5
,103,1,私立,一般大學,1002,輔仁大學,學士後法律學系,學士班(日間),5
,103,1,私立,一般大學,1002,輔仁大學,財經法律學系,學士班(日間),21
,103,1,私立,一般大學,1002,輔仁大學,生命科學系,學士班(日間),10
,103,1,私立,一般大學,1002,輔仁大學,化學系,學士班(日間),12
,103,1,私立,一般大學,1002,輔仁大學,物理學系,學士班(日間),2
,103,1,私立,一般大學,1002,輔仁大學,數學系,學士班(日間),15
,103,1,私立,一般大學,1002,輔仁大學,統計資訊學系,學士班(日間),26
,103,1,私立,一般大學,1002,輔仁大學,資訊管理學系,學士班(日間),46
,103,1,私立,一般大學,1002,輔仁大學,軟體工程與數位創意學士學位學程,學士班(進修),3
,103,1,私立,一般大學,1002,輔仁大學,電機工程學系,學士班(日間),3
,103,1,私立,一般大學,1002,輔仁大學,資訊工程學系,學士班(日間),5
,103,1,私立,一般大學,1002,輔仁大學,景觀設計學系,學士班(日間),19
,103,1,私立,一般大學,1002,輔仁大學,食品科學系,學士班(日間),16
,103,1,私立,一般大學,1002,輔仁大學,醫學系,學士班(日間),2
,103,1,私立,一般大學,1002,輔仁大學,公共衛生學系,學士班(日間),23
,103,1,私立,一般大學,1002,輔仁大學,職能治療學系,學士班(日間),5
,103,1,私立,一般大學,1002,輔仁大學,營養科學系,學士班(日間),15
,103,1,私立,一般大學,1002,輔仁大學,護理學系,學士班(日間),15
,103,1,私立,一般大學,1002,輔仁大學,呼吸治療學系,學士班(日間),1
,103,1,私立,一般大學,1002,輔仁大學,社會工作學系,學士班(日間),33
,103,1,私立,一般大學,1002,輔仁大學,兒童與家庭學系,學士班(日間),35
,103,1,私立,一般大學,1002,輔仁大學,餐旅管理學系,學士班(日間),57
,103,1,私立,一般大學,1002,輔仁大學,餐旅管理學系,學士班(進修),4
,103,1,私立,一般大學,1002,輔仁大學,運動休閒管理學士學位學程,學士班(進修),1
,103,1,私立,一般大學,1002,輔仁大學,織品服裝學系,學士班(日間),99
,103,1,私立,一般大學,1003,東吳大學,音樂學系,學士班(日間),11
,103,1,私立,一般大學,1003,東吳大學,中國文學系,學士班(日間),50
,103,1,私立,一般大學,1003,東吳大學,中國文學系,學士班(進修),4
,103,1,私立,一般大學,1003,東吳大學,英文學系,學士班(日間),73
,103,1,私立,一般大學,1003,東吳大學,英文學系,學士班(進修),5
,103,1,私立,一般大學,1003,東吳大學,日本語文學系,學士班(日間),74
,103,1,私立,一般大學,1003,東吳大學,日本語文學系,學士班(進修),1
,103,1,私立,一般大學,1003,東吳大學,歷史學系,學士班(日間),18
,103,1,私立,一般大學,1003,東吳大學,哲學系,學士班(日間),10
,103,1,私立,一般大學,1003,東吳大學,經濟學系,學士班(日間),47
,103,1,私立,一般大學,1003,東吳大學,政治學系,學士班(日間),41
,103,1,私立,一般大學,1003,東吳大學,社會學系,學士班(日間),44
,103,1,私立,一般大學,1003,東吳大學,心理學系,學士班(日間),14
,103,1,私立,一般大學,1003,東吳大學,德國文化學系,學士班(日間),36
,103,1,私立,一般大學,1003,東吳大學,商學進修學士班,學士班(進修),2
,103,1,私立,一般大學,1003,東吳大學,會計學系,學士班(日間),13
,103,1,私立,一般大學,1003,東吳大學,企業管理學系,學士班(日間),33
,103,1,私立,一般大學,1003,東吳大學,國際經營與貿易學系,學士班(日間),25
,103,1,私立,一般大學,1003,東吳大學,法律學系,學士班(日間),21
,103,1,私立,一般大學,1003,東吳大學,微生物學系,學士班(日間),4
,103,1,私立,一般大學,1003,東吳大學,物理學系,學士班(日間),2
,103,1,私立,一般大學,1003,東吳大學,數學系,學士班(日間),1
,103,1,私立,一般大學,1003,東吳大學,財務工程與精算數學系,學士班(日間),16
,103,1,私立,一般大學,1003,東吳大學,資訊管理學系,學士班(日間),14
,103,1,私立,一般大學,1003,東吳大學,社會工作學系,學士班(日間),40
,103,1,私立,一般大學,1004,中原大學,特殊教育學系,學士班(日間),30
,103,1,私立,一般大學,1004,中原大學,應用華語文學系,學士班(日間),77
,103,1,私立,一般大學,1004,中原大學,應用外國語文學系,學士班(日間),82
,103,1,私立,一般大學,1004,中原大學,商業設計學系,學士班(日間),4
,103,1,私立,一般大學,1004,中原大學,室內設計學系,學士班(日間),3
,103,1,私立,一般大學,1004,中原大學,心理學系,學士班(日間),20
,103,1,私立,一般大學,1004,中原大學,會計學系,學士班(日間),28
,103,1,私立,一般大學,1004,中原大學,企業管理學系,學士班(日間),91
,103,1,私立,一般大學,1004,中原大學,國際經營與貿易學系,學士班(日間),36
,103,1,私立,一般大學,1004,中原大學,財務金融學系,學士班(日間),61
,103,1,私立,一般大學,1004,中原大學,財經法律學系,學士班(日間),30
,103,1,私立,一般大學,1004,中原大學,生物科技學系,學士班(日間),30
,103,1,私立,一般大學,1004,中原大學,化學系,學士班(日間),6
,103,1,私立,一般大學,1004,中原大學,物理學系,學士班(日間),5
,103,1,私立,一般大學,1004,中原大學,應用數學系,學士班(日間),27
,103,1,私立,一般大學,1004,中原大學,資訊管理學系,學士班(日間),9
,103,1,私立,一般大學,1004,中原大學,電機工程學系,學士班(日間),10
,103,1,私立,一般大學,1004,中原大學,電子工程學系,學士班(日間),12
,103,1,私立,一般大學,1004,中原大學,資訊工程學系,學士班(日間),7
,103,1,私立,一般大學,1004,中原大學,電機資訊學院學士班,學士班(日間),9
,103,1,私立,一般大學,1004,中原大學,機械工程學系,學士班(日間),8
,103,1,私立,一般大學,1004,中原大學,土木工程學系,學士班(日間),20
,103,1,私立,一般大學,1004,中原大學,生物環境工程學系,學士班(日間),4
,103,1,私立,一般大學,1004,中原大學,化學工程學系,學士班(日間),5
,103,1,私立,一般大學,1004,中原大學,工業與系統工程學系,學士班(日間),32
,103,1,私立,一般大學,1004,中原大學,生物醫學工程學系,學士班(日間),1
,103,1,私立,一般大學,1004,中原大學,建築學系,學士班(日間),3
,103,1,私立,一般大學,1005,淡江大學,教育科技學系,學士班(日間),34
,103,1,私立,一般大學,1005,淡江大學,中國文學學系,學士班(日間),93
,103,1,私立,一般大學,1005,淡江大學,中國文學學系,學士班(進修),1
,103,1,私立,一般大學,1005,淡江大學,英文學系,學士班(日間),79
,103,1,私立,一般大學,1005,淡江大學,法國語文學系,學士班(日間),96
,103,1,私立,一般大學,1005,淡江大學,德國語文學系,學士班(日間),84
,103,1,私立,一般大學,1005,淡江大學,西班牙語文學系,學士班(日間),107
,103,1,私立,一般大學,1005,淡江大學,日本語文學系,學士班(日間),124
,103,1,私立,一般大學,1005,淡江大學,日本語文學系,學士班(進修),1
