水號,繳費年月,繳費金額,用水度數,同期增減金額,同期增減度數,序號,代碼,校區,供水區,水號.y,裝置日期,供水區說明
51-1800-0100-6,2011-03-01,43637,2617,-788,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-04-01,91803,5563,318,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-05-01,90218,5466,-394,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-06-01,102856,6239,-833,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-07-01,102726,6231,-629,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-08-01,54870,3304,-493,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-09-01,36574,2185,857,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-10-01,46677,2803,728,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-11-01,99390,6027,78,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2011-12-01,98704,5985,-549,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-01-01,99603,6040,243,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-02-01,114906,6976,426,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-03-01,31767,1891,-726,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-04-01,89122,5399,-164,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-05-01,99439,6030,564,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-06-01,97821,5931,-308,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-07-01,97641,5920,-311,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-08-01,59137,3565,261,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-09-01,21417,1258,-927,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-10-01,35479,2118,-685,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-11-01,93013,5637,-390,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2012-12-01,104295,6327,342,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-01-01,101369,6148,108,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-02-01,104818,6359,-617,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-03-01,47380,2846,955,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-04-01,89726,5436,37,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-05-01,84986,5146,-884,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-06-01,82745,5009,-922,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-07-01,95466,5787,-133,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-08-01,31079,1849,-1716,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-09-01,16381,950,-308,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-10-01,28595,1697,-421,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-11-01,91771,5561,-76,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2013-12-01,99324,6023,-304,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-01-01,103346,6269,121,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-02-01,104654,6349,-10,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-03-01,32845,1957,-889,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-04-01,92687,5617,181,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-05-01,96365,5842,696,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-06-01,101336,6146,1137,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-07-01,95940,5816,29,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-08-01,39615,2371,522,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-09-01,24523,1448,498,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-10-01,26584,1574,-123,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-11-01,89875,5445,-116,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2014-12-01,113092,6865,842,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-01-01,114481,6950,681,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-02-01,116426,7069,720,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-03-01,47398,2847,890,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-04-01,86456,5236,-381,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-05-01,92295,5593,-249,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-06-01,91902,5569,-577,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-07-01,94420,5723,-93,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-08-01,53872,3243,872,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-09-01,15810,915,-533,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-10-01,34790,2076,502,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-11-01,96448,5847,402,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2015-12-01,114578,6956,91,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-01-01,98621,5980,-970,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-02-01,93031,5638,-1431,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-03-01,21532,1265,-1582,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-04-01,87750,5315,79,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-05-01,98360,5964,371,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-06-01,103134,6256,687,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-07-01,105554,6404,681,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-08-01,38192,2284,-959,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-09-01,18833,1100,185,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-10-01,44389,2663,587,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-11-01,94697,5740,-107,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2016-12-01,108317,6573,-383,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-01-01,97985,5941,-39,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-02-01,96333,5840,202,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-03-01,27287,1617,352,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-04-01,92753,5621,306,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-05-01,88926,5387,-577,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-06-01,94339,5718,-538,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-07-01,94207,5710,-694,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-08-01,29020,1723,-561,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-09-01,9695,541,-559,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-10-01,30752,1829,-834,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-11-01,86213,5221,-519,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2017-12-01,101826,6176,-397,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-01-01,98246,5957,16,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-02-01,104998,6370,530,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-03-01,28546,1694,77,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-04-01,75601,4572,-1049,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-05-01,78136,4727,-660,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-06-01,86245,5223,-487,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-07-01,44635,2678,955,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-08-01,15417,891,350,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-09-01,32699,1948,119,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-10-01,84610,5123,-98,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2018-11-01,109266,6631,455,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-01-01,87814,5319,-638,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-02-01,96266,5836,-534,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-03-01,39173,2344,650,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-04-01,85019,5148,576,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-05-01,74996,4535,-192,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-06-01,94011,5698,172,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-07-01,93536,5669,446,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-08-01,37326,2231,-447,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-09-01,19945,1168,277,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-10-01,49982,3005,1057,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-11-01,95711,5802,679,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2019-12-01,99848,6055,-576,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-01-01,86491,5238,-1323,-81,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-02-01,77645,4697,-18621,-1139,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-03-01,16725,971,-22448,-1373,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-04-01,67083,4051,-17936,-1097,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-05-01,85247,5162,10251,627,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-06-01,100682,6106,6671,408,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-07-01,106454,6459,12918,790,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-08-01,44732,2684,7406,453,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-09-01,25047,1480,5102,312,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-10-01,59399,3581,9417,576,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-11-01,107384,6516,11673,714,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2020-12-01,125092,7599,25244,1544,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-01-01,107451,6520,20960,1282,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-02-01,114710,6964,37065,2267,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-03-01,36623,2188,19898,1217,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-04-01,98524,5974,31441,1923,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-05-01,109642,6654,24395,1492,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-06-01,98817,5992,-1865,-114,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-07-01,60950,3676,-45504,-2783,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-08-01,41250,2471,-3482,-213,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-09-01,24785,1464,-262,-16,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-10-01,19487,1140,-39912,-2441,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-11-01,59218,3570,,-2946,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2021-12-01,120054,7291,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-01-01,116575,7078,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-02-01,129098,7844,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-03-01,56733,3418,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-04-01,116345,7064,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-05-01,101777,6173,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-06-01,114728,6965,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-07-01,80931,4898,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0100-6,2022-08-01,26355,1560,,,4,A4,蘭潭,蘭潭宿舍區,51180001006,1984-1-14,學生2、3、5、6舍用水
51-1800-0200-K,2008-01-01,28790,1709,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-02-01,33468,1995,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-03-01,27482,1629,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-04-01,23396,1379,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-05-01,21678,1274,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-06-01,23477,1384,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-07-01,25162,1487,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-08-01,24326,1436,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-09-01,13929,800,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-10-01,13797,792,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-11-01,24442,1443,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2008-12-01,18016,1050,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-01-01,16478,956,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-02-01,19291,1128,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-03-01,36835,2201,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-04-01,32306,1924,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-05-01,23248,1370,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-06-01,17215,1001,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-07-01,19080,1115,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-08-01,20355,1193,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-09-01,16249,942,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-10-01,19455,1138,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-11-01,23232,1369,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2009-12-01,23330,1375,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2010-01-01,26306,1557,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2010-02-01,21286,1250,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2010-03-01,18131,1057,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2010-04-01,22789,1342,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2010-05-01,21368,1255,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
51-1800-0200-K,2010-06-01,21516,1264,,,3,A3,蘭潭,蘭潭宿舍區,5118000200K,1981-4-11,學生1、2舍、學苑餐廳及管理室等用水
